svmrbf-r6d300,svmrbf-ckd,svmrbf-r8d300,xgb-ckd,svmrbf-r9d300,xgb-fp4c,svmrbf-r7d300,svmrbf-ckdext,label
0.374542936,0.087984774,0.371638654,0.076063395,0.368611199,0.49382716,0.406738782,0.163136027,0
0.958641553,0.923851245,0.968124262,0.9988226,0.968308025,0.97794425,0.961604473,0.956792243,0
0.742958869,0.993966531,0.748171844,0.99983,0.749358247,0.99800086,0.741504135,0.993903593,0
0.927477391,0.818463189,0.942618609,0.9972836,0.946142775,0.9706377,0.934856307,0.882502965,0
0.821084891,0.93713766,0.878789429,0.9690507,0.888057189,0.99466187,0.863323653,0.959326843,0
0.930208392,0.959429032,0.927966701,0.96572405,0.918631954,0.93626094,0.93068547,0.973960586,0
0.97754343,0.906667372,0.981814564,0.92763525,0.982538005,0.97232664,0.977855475,0.904892364,0
0.742234591,0.896044159,0.787789179,0.9892497,0.794537295,0.95435625,0.765503483,0.89207031,0
0.173493972,0.21725965,0.175646208,0.065498054,0.202372384,0.41632676,0.160836505,0.219235927,0
0.94528354,0.976537148,0.943955848,0.9972258,0.944939693,0.99794173,0.946941221,0.978030464,0
0.983741273,0.974913009,0.979584837,0.99866056,0.980268416,0.9867036,0.982498873,0.985191541,0
0.777581647,0.959046041,0.807496066,0.99839944,0.799671497,0.48033917,0.79550462,0.939052048,0
0.867317118,0.910080723,0.890632202,0.9992248,0.89161512,0.9912113,0.882458953,0.903421652,0
0.977633322,0.992270975,0.980292243,0.99933153,0.981006767,0.9896442,0.981868508,0.993520619,0
0.458083166,0.644443273,0.515121506,0.92475545,0.510583585,0.23658979,0.479626016,0.649502259,0
0.979624051,0.994475827,0.983732652,0.9985239,0.985976214,0.98215115,0.982378329,0.991107163,0
0.382811293,0.684342894,0.360212913,0.97399676,0.356791474,0.88071674,0.385185829,0.730966322,0
0.888539847,0.86381592,0.879493958,0.96300584,0.880691827,0.9949017,0.879687019,0.848687691,0
0.859502693,0.771686534,0.829900994,0.97511846,0.827900505,0.8774272,0.849970657,0.811387498,0
0.861599144,0.913899974,0.894172378,0.9962172,0.895416143,0.9804787,0.874041478,0.927871431,0
0.786905315,0.920336679,0.741546431,0.969263,0.751007032,0.893386,0.750188023,0.890051679,0
0.787490716,0.76341418,0.793357849,0.99376106,0.794228786,0.96380913,0.788287113,0.870555349,0
0.377762383,0.762110351,0.661199973,0.71564686,0.664516769,0.93554544,0.50758898,0.732126364,0
0.961283244,0.748582485,0.976311234,0.9764728,0.977769252,0.9763946,0.965815117,0.843498253,0
0.589421459,0.737917752,0.562726218,0.8085346,0.610736812,0.9471005,0.592737622,0.501129756,0
0.923541349,0.912235983,0.895739132,0.9694823,0.89465614,0.9869881,0.913447875,0.912363749,0
0.268014424,0.214366896,0.22447772,0.15073031,0.225677421,0.5724097,0.25697828,0.301271538,0
0.943242005,0.901614871,0.964659025,0.8725136,0.967091874,0.9562963,0.954168954,0.944989786,0
0.673479814,0.677740828,0.626004636,0.9198815,0.620217815,0.89700234,0.655366275,0.744225003,0
0.959761307,0.989073786,0.964759093,0.9982224,0.96713861,0.98981863,0.962294182,0.991753847,0
0.884910107,0.982635885,0.916105633,0.9984345,0.915837941,0.9775934,0.883578516,0.972337761,0
0.737275612,0.1326545,0.796488102,0.36341566,0.801490276,0.9589558,0.76166044,0.368255107,0
0.894322591,0.438107613,0.895422747,0.36518502,0.897591972,0.6177974,0.913139372,0.738856917,0
0.975860489,0.85750163,0.977082941,0.9744514,0.974879218,0.97605133,0.97688718,0.945071515,0
0.423666937,0.689626093,0.563764035,0.75407416,0.566474105,0.37553382,0.410443369,0.847526476,0
0.826115343,0.808227346,0.8490199,0.8285748,0.85527309,0.9218693,0.82414794,0.892607427,0
0.4509241,0.05936469,0.145238342,0.02322197,0.146149068,0.36349845,0.352608869,0.082616173,0
0.546614479,0.729207109,0.554787057,0.7334249,0.553107437,0.9333204,0.528799814,0.791269534,0
0.762329281,0.803703102,0.757212637,0.9884805,0.761485412,0.9649008,0.769806396,0.747984953,0
0.799124264,0.711073076,0.856200815,0.8245775,0.874417476,0.6445005,0.801880645,0.654703018,0
0.946466466,0.831788227,0.945985671,0.9232518,0.948134599,0.96190876,0.9307413,0.829635427,0
0.739486884,0.932763968,0.738176012,0.99267167,0.737165496,0.5930431,0.713484753,0.961623522,0
0.907732191,0.972003816,0.852647411,0.99929947,0.848049343,0.9884619,0.877859995,0.981539792,0
0.956772685,0.940542366,0.933869943,0.9942364,0.928768796,0.92136496,0.952544995,0.887580362,0
0.996883937,0.998361492,0.997810747,0.9997421,0.99778118,0.998493,0.997549049,0.998199159,0
0.951431749,0.915843838,0.953695784,0.99133146,0.954797592,0.9923221,0.958355824,0.89179811,0
0.979249765,0.938272401,0.986181267,0.99205583,0.987156771,0.97668815,0.980167345,0.948823581,0
0.971443462,0.909614139,0.971216959,0.9556821,0.969594919,0.9353511,0.965231262,0.884177582,0
0.185460714,0.71556063,0.122784452,0.6467358,0.116602156,0.45758867,0.215210452,0.651030147,0
0.946456086,0.850518278,0.954349823,0.9454445,0.952034679,0.9660312,0.956608438,0.87462268,0
0.975893786,0.825797598,0.96852596,0.96237904,0.965379541,0.9874069,0.970856884,0.819907112,0
0.87350075,0.94886042,0.939168497,0.9690522,0.937151424,0.8426744,0.861442033,0.973274881,0
0.57693596,0.720763062,0.582618531,0.87086976,0.5789878,0.9901183,0.592791657,0.750482971,0
0.965427118,0.963284605,0.963643478,0.97894615,0.963275848,0.98584443,0.966081594,0.946372763,0
0.796156186,0.96464954,0.769599751,0.99992335,0.776845274,0.8788332,0.78521177,0.952407074,0
0.646620691,0.603751017,0.638279264,0.87761426,0.635796981,0.909865,0.653621777,0.860206884,0
0.920312461,0.475447854,0.95251133,0.9768802,0.956357963,0.60828793,0.926446156,0.710438779,0
0.894999784,0.707137773,0.901513692,0.93471473,0.903064491,0.9741202,0.896295332,0.795272764,0
0.978280911,0.981406854,0.975330339,0.9986226,0.975660902,0.9991012,0.977777706,0.987862608,0
0.929804087,0.953502941,0.945597798,0.9981277,0.946448514,0.9600966,0.935615542,0.956331024,0
0.747188063,0.778936162,0.785433186,0.98547196,0.805206213,0.5077934,0.720120758,0.703241403,0
0.893842921,0.885109772,0.919843102,0.97019565,0.922876229,0.9886125,0.912834507,0.929833192,0
0.887669192,0.334516215,0.913198762,0.09112382,0.920408932,0.80501705,0.890081467,0.277395372,0
0.880106704,0.942921348,0.825086537,0.9987832,0.812332083,0.93280166,0.851824679,0.952025219,0
0.475720442,0.806209298,0.461435214,0.8802199,0.508513291,0.58081377,0.530109721,0.844164743,0
0.89219268,0.915599815,0.90638121,0.9632681,0.90771699,0.89352494,0.897117456,0.889644602,0
0.428567927,0.916288828,0.410370677,0.9944741,0.406359918,0.99006325,0.427954114,0.837148215,0
0.915408885,0.975411642,0.920601904,0.9974713,0.922277011,0.9731771,0.90495317,0.979571709,0
0.666406501,0.8427327,0.765862496,0.6681837,0.772144732,0.8646935,0.69081506,0.77783313,0
0.783190222,0.930051836,0.819749939,0.96030307,0.825563105,0.94489807,0.792679819,0.920418395,0
0.788885569,0.939218181,0.77260487,0.96273774,0.763654385,0.96503675,0.791257822,0.934208895,0
0.846999619,0.909517017,0.793555121,0.8632109,0.79542683,0.9906685,0.814201605,0.947973266,0
0.978546565,0.882851408,0.976542506,0.94247633,0.976393375,0.93084407,0.978411336,0.918987327,0
0.881447197,0.733485494,0.899747138,0.9599787,0.901991424,0.9825628,0.881888507,0.732690134,0
0.977229054,0.809022436,0.975934057,0.8732974,0.977908165,0.93378544,0.975900275,0.805116879,0
0.944513186,0.79253909,0.952507785,0.8436835,0.951916231,0.929704,0.941817228,0.64049519,0
0.996635668,0.84509386,0.994350472,0.9742066,0.99357944,0.99705297,0.996516541,0.923593386,0
0.901883358,0.909345611,0.885366522,0.9493199,0.904529088,0.9395395,0.899683629,0.91382521,0
0.941554307,0.827932572,0.973811331,0.9886885,0.973442743,0.9834438,0.958266812,0.800296665,0
0.536020571,0.460213308,0.520643687,0.2093414,0.52018187,0.25083876,0.544513881,0.483416303,0
0.912919598,0.872891472,0.899134752,0.98600227,0.899670516,0.94291794,0.924911436,0.866937446,0
0.941830133,0.848428551,0.91861702,0.99608755,0.910917686,0.965131,0.93845603,0.8478841,0
0.678309956,0.869315732,0.651158218,0.89069694,0.6437547,0.95980185,0.64698444,0.91755063,0
0.65920919,0.978721588,0.656448548,0.98290575,0.656233672,0.6873398,0.659096258,0.980830917,0
0.525855389,0.347452487,0.687220372,0.19230008,0.690410258,0.12033582,0.558045786,0.19812809,0
0.873067269,0.901767814,0.876263205,0.98102164,0.875021142,0.99479324,0.866439293,0.927555801,0
0.986869953,0.924566121,0.989567228,0.9984079,0.989872754,0.9814998,0.988508267,0.955593837,0
0.911477583,0.952387864,0.936935422,0.99981195,0.938454554,0.9815931,0.917972878,0.889716113,0
0.867065485,0.883191092,0.862123776,0.9634906,0.868862237,0.96187305,0.865484834,0.859609281,0
0.845670662,0.669625589,0.909243546,0.58892643,0.909018366,0.45208895,0.89410435,0.626139444,0
0.816716299,0.811151265,0.797336425,0.98958766,0.795499683,0.9492751,0.801600322,0.568338543,0
0.962600328,0.985629001,0.975258356,0.9980669,0.977804846,0.98536515,0.974506742,0.980397157,0
0.880351301,0.994641689,0.941627281,0.9972881,0.942520852,0.99843764,0.90554002,0.982248642,0
0.54269288,0.820138705,0.649399811,0.9676476,0.649088771,0.30367428,0.62671684,0.713133415,0
0.769274906,0.507363948,0.681080922,0.8101184,0.682232247,0.76630455,0.71247745,0.628860118,0
0.956937359,0.124475803,0.954322766,0.33158565,0.955893633,0.9682003,0.966143699,0.404664601,0
0.556589639,0.670952901,0.519437259,0.766501,0.51510263,0.55413866,0.547314747,0.503686711,0
0.704173327,0.654635116,0.604878681,0.8584776,0.621258458,0.90675753,0.702752658,0.676483984,0
0.971259216,0.963396972,0.963489852,0.9999125,0.963620682,0.98760426,0.97481287,0.976946853,0
0.918988754,0.889934216,0.907555682,0.92507154,0.907020135,0.8216819,0.922241624,0.801842017,0
0.76172334,0.471184623,0.74857032,0.93768924,0.748665185,0.99731153,0.751545008,0.646694983,0
0.953955903,0.934538034,0.962227145,0.9884971,0.96297779,0.99626195,0.955465832,0.952762435,0
0.897412436,0.803039089,0.910592712,0.9517767,0.909806801,0.96650034,0.900584541,0.820098674,0
0.594030789,0.801818074,0.506875316,0.74670047,0.506961041,0.5375868,0.557359348,0.729382309,0
0.887433158,0.980857146,0.895100913,0.9974452,0.904698775,0.96649164,0.912755944,0.923362413,0
0.330021574,0.238177434,0.387536274,0.4539463,0.398991714,0.7571918,0.310640227,0.653790685,0
0.929626768,0.936414894,0.931268773,0.9952978,0.930159984,0.99516165,0.927231993,0.948966925,0
0.949138527,0.804183287,0.965300718,0.87393785,0.966525277,0.9908308,0.948484217,0.690813369,0
0.980278239,0.99638003,0.984181749,0.99952084,0.983492876,0.9905024,0.980905828,0.998601916,0
0.967947319,0.994755458,0.974731245,0.9996487,0.971103556,0.97889006,0.968029462,0.993498632,0
0.540555885,0.989671614,0.664603107,0.9996931,0.616365818,0.99496865,0.542258901,0.980188169,0
0.930089561,0.889136628,0.913989749,0.98387533,0.888580052,0.9653397,0.923362612,0.952327496,0
0.575661765,0.773831728,0.621497174,0.77708685,0.62298445,0.8571768,0.516793035,0.668785304,0
0.951351519,0.990663265,0.943357513,0.99536043,0.952961958,0.9901199,0.953045048,0.98915436,0
0.911057751,0.963486614,0.90080033,0.99345654,0.909275695,0.95515937,0.905572066,0.937375051,0
0.947233237,0.906059293,0.966253431,0.97877824,0.966211216,0.98653895,0.955030436,0.878715577,0
0.814219172,0.894245413,0.83574724,0.9551289,0.847775292,0.7830274,0.820289046,0.806401981,0
0.972741708,0.777141122,0.976652111,0.960772,0.974096464,0.98218906,0.971590411,0.901518925,0
0.92315814,0.894083636,0.916655662,0.99594676,0.916343195,0.97795236,0.919216349,0.923504132,0
0.652126679,0.936077946,0.644080104,0.9913242,0.634457728,0.96861184,0.609587879,0.975724186,0
0.92829122,0.972885009,0.92431026,0.9970646,0.927311447,0.99634403,0.921401745,0.967621384,0
0.953968071,0.989951242,0.926715292,0.99973696,0.928313298,0.9984305,0.94871522,0.981526442,0
0.936387373,0.981546527,0.918413763,0.99971277,0.919949523,0.9956483,0.924780493,0.99193019,0
0.915640467,0.6910032,0.936074836,0.7404218,0.938499105,0.9859787,0.899608987,0.680599013,0
0.929435033,0.918455286,0.934882182,0.9690646,0.934375122,0.9198551,0.921574272,0.954007422,0
0.141884329,0.237334684,0.164973324,0.71895134,0.167850553,0.0538131,0.146956744,0.342225504,0
0.051357478,0.291266848,0.063491337,0.43230152,0.063457281,0.48739982,0.051748728,0.191819261,0
0.514956081,0.792048258,0.514138117,0.7983564,0.51204992,0.43928397,0.490229782,0.698483977,0
0.903543542,0.949778959,0.892759324,0.9913619,0.892104077,0.99769723,0.908641661,0.970330576,0
0.984457139,0.972276083,0.981612458,0.98024577,0.981330312,0.9639752,0.98248655,0.955548109,0
0.901936442,0.920190096,0.934281024,0.9695008,0.932613342,0.9904981,0.897729492,0.90483244,0
0.91425815,0.975090789,0.900501113,0.9947188,0.901060064,0.98251766,0.908579333,0.992295866,0
0.685885324,0.71111267,0.699114761,0.95895034,0.701780139,0.827983,0.694623273,0.848916935,0
0.894785555,0.895615215,0.85332287,0.9250945,0.860716996,0.68438554,0.872222368,0.751596536,0
0.86525165,0.232897168,0.822694166,0.42650884,0.828756833,0.37136865,0.858143407,0.119170204,0
0.180954599,0.696832759,0.167996238,0.932503,0.188990825,0.5699141,0.161621301,0.497066172,0
0.801643852,0.791238064,0.822697169,0.94730663,0.828209463,0.9628455,0.810847854,0.72751664,0
0.386789226,0.216664442,0.664354427,0.12628752,0.649276279,0.65857303,0.286942248,0.316236926,0
0.992162894,0.833622417,0.993647253,0.9903413,0.993190446,0.9984933,0.993635373,0.80164155,0
0.630599727,0.950952668,0.685544877,0.96752226,0.66975708,0.9611346,0.600443472,0.888784801,0
0.973140973,0.909194881,0.966763933,0.98219687,0.966262309,0.8860318,0.969997737,0.91021019,0
0.914658572,0.94050167,0.946978866,0.948156,0.951404961,0.9871037,0.918761055,0.946007205,0
0.877377463,0.935871425,0.901467623,0.9977991,0.910046638,0.9969692,0.886356808,0.920388354,0
0.818958132,0.974200843,0.879422919,0.98629016,0.879220484,0.93344545,0.855829357,0.993453638,0
0.720561666,0.379480067,0.685169641,0.30448276,0.689161916,0.09080547,0.706219359,0.318680695,0
0.948111097,0.939444114,0.937051486,0.9970762,0.934674843,0.9629303,0.964350681,0.976276943,0
0.507670371,0.74889942,0.659660584,0.7551132,0.672841958,0.74844265,0.579986195,0.77937303,0
0.752730956,0.551724756,0.739185709,0.9447264,0.750764839,0.9896537,0.755030302,0.595975208,0
0.702692673,0.766677417,0.78639195,0.9839752,0.807100601,0.97469765,0.768834305,0.824420928,0
0.98226572,0.985417598,0.992795542,0.99839485,0.993325344,0.99738497,0.986672027,0.986913749,0
0.902472613,0.901958986,0.900942793,0.97360337,0.899257558,0.962239,0.879929101,0.847828307,0
0.839472097,0.841455645,0.779385167,0.5152159,0.725644455,0.9236167,0.794815971,0.628407668,0
0.774555971,0.818774442,0.72093337,0.8254931,0.738576856,0.25217545,0.74477563,0.817700677,0
0.873769179,0.867190641,0.814266871,0.9716668,0.806612797,0.8947568,0.875353054,0.821449967,0
0.968496251,0.988189296,0.960962385,0.9993478,0.963498647,0.99079925,0.969080943,0.988854695,0
0.869067801,0.900729626,0.885856834,0.9972524,0.888024679,0.9481821,0.887542137,0.878763773,0
0.750013428,0.92343546,0.682286206,0.99783516,0.682723587,0.988586,0.742599857,0.932338326,0
0.204634947,0.21576564,0.162419848,0.0783034,0.160391932,0.42627668,0.195338486,0.128280332,0
0.902459351,0.76972216,0.877732935,0.82023054,0.869904519,0.98733115,0.880562708,0.947017406,0
0.977857551,0.942814318,0.97847954,0.99623966,0.976331776,0.99158186,0.977260849,0.937037401,0
0.978530454,0.921868122,0.965657746,0.9936076,0.965959031,0.94179064,0.966629086,0.89953808,0
0.77413312,0.928826127,0.789104394,0.9939802,0.786397913,0.9946546,0.784098594,0.91321909,0
0.975830381,0.959267767,0.964404824,0.9985291,0.962815027,0.9724775,0.970489854,0.969492291,0
0.85552398,0.955337533,0.940383242,0.99448186,0.938988201,0.9620305,0.896295769,0.947298142,0
0.992926493,0.940220468,0.991712188,0.85907704,0.992355676,0.96232015,0.99261548,0.972498414,0
0.874586925,0.898548298,0.857361858,0.97642034,0.857341555,0.88505423,0.866034951,0.954242496,0
0.749488656,0.911948133,0.827754963,0.8251762,0.830498072,0.9741867,0.81627995,0.926623791,0
0.919811221,0.663453782,0.925769301,0.9847655,0.926643582,0.9811233,0.925257154,0.709541754,0
0.95921413,0.963252985,0.976129398,0.9952896,0.978583837,0.99357057,0.972549807,0.966447793,0
0.88288679,0.89949136,0.842960385,0.96199596,0.835845883,0.98453355,0.873747378,0.728521359,0
0.955527088,0.960844195,0.949638999,0.99372923,0.951323365,0.9973689,0.956111394,0.960931425,0
0.892724928,0.938621954,0.904058484,0.99458486,0.906572438,0.9847318,0.895364666,0.978991272,0
0.716171003,0.630733523,0.654700969,0.979654,0.61563988,0.48250407,0.682807369,0.675646129,0
0.901841052,0.882442094,0.935101456,0.98784244,0.935110842,0.956579,0.926183803,0.878318874,0
0.975480445,0.953260285,0.972600911,0.99831986,0.973092855,0.9974161,0.974550271,0.856890577,0
0.488073938,0.366330243,0.543159418,0.31629777,0.537085564,0.24689126,0.498150821,0.337897478,0
0.489172221,0.639745162,0.779004764,0.32931167,0.77708067,0.43855906,0.417457462,0.769867603,0
0.819747535,0.875554795,0.836407906,0.94161004,0.838921183,0.9619538,0.819082671,0.948784504,0
0.871246296,0.854424782,0.886673173,0.97950995,0.88390103,0.7666075,0.865522305,0.853917394,0
0.669903105,0.811198452,0.66238684,0.962705,0.614909179,0.95812815,0.654818779,0.896866529,0
0.985942004,0.873588082,0.980725617,0.9954735,0.980160308,0.9630069,0.985131088,0.903208203,0
0.451551763,0.864336649,0.568965491,0.9983143,0.569702027,0.80698925,0.48941344,0.872039291,0
0.914006803,0.858606222,0.917266925,0.9904241,0.92544719,0.9931648,0.923307584,0.912491269,0
0.95536573,0.13124759,0.978942315,0.22524661,0.98030866,0.9882702,0.965857619,0.459807932,0
0.875103756,0.751629549,0.873975014,0.87141716,0.87814142,0.9220703,0.844937481,0.618265091,0
0.828409758,0.938464089,0.791793532,0.99041575,0.798223989,0.93870336,0.785867945,0.937947,0
0.948622619,0.866987941,0.94346135,0.9647979,0.94529038,0.88966537,0.952161095,0.904657156,0
0.586246973,0.751657635,0.491031783,0.89304817,0.456076922,0.98705626,0.520442934,0.673473957,0
0.422092381,0.914043667,0.461070704,0.99389005,0.461494207,0.71673673,0.377595816,0.679443817,0
0.868048043,0.925189651,0.860119181,0.9929942,0.862500507,0.9857435,0.874728005,0.860546167,0
0.977014338,0.933898908,0.986978094,0.9956658,0.988714705,0.9683561,0.978695637,0.89867852,0
0.903169709,0.936807471,0.912522802,0.9964306,0.91791259,0.95232207,0.903155638,0.955398517,0
0.927932194,0.826727914,0.904319323,0.9689535,0.900446072,0.9076756,0.921307786,0.611265495,0
0.867772842,0.892682912,0.896448587,0.98297507,0.898724153,0.9964483,0.874204814,0.892502482,0
0.678146222,0.553815718,0.674778412,0.77695507,0.669036992,0.2157917,0.675266284,0.584787243,0
0.960859874,0.938165422,0.928767836,0.98197657,0.931543019,0.965416,0.956035895,0.940932259,0
0.926682037,0.909988866,0.91825559,0.98161703,0.924465881,0.9395964,0.935529606,0.88229999,0
0.935336406,0.976700237,0.923694202,0.9981727,0.923889783,0.9807168,0.935748334,0.985232607,0
0.511604171,0.161785482,0.286080434,0.045482635,0.250763131,0.65428686,0.476275337,0.138808228,0
0.978674315,0.988867197,0.979705759,0.9994944,0.980165352,0.97686774,0.981229006,0.980581028,0
0.826926526,0.874835813,0.891528012,0.97919536,0.898573435,0.9923885,0.828994401,0.87220365,0
0.894265015,0.939850859,0.893217409,0.9907132,0.906826017,0.7967329,0.905772511,0.932025007,0
0.967240564,0.954581157,0.963273697,0.99984974,0.964390035,0.9994721,0.965405148,0.956110969,0
0.775265688,0.854431682,0.809288711,0.9161228,0.818221568,0.87736684,0.785882621,0.923559484,0
0.819204124,0.679104698,0.862504405,0.9479779,0.858165053,0.81102085,0.841744976,0.486094457,0
0.930725027,0.918743171,0.95697127,0.9949811,0.962194568,0.9913179,0.945068759,0.915432126,0
0.85825989,0.88938888,0.841943957,0.92429876,0.863620299,0.9694293,0.859651968,0.90644681,0
0.973206988,0.957228163,0.977560886,0.99775094,0.975446374,0.99017245,0.970116435,0.941520806,0
0.483074885,0.259513107,0.429903144,0.3085224,0.429269051,0.88380784,0.481646911,0.288119169,0
0.327634685,0.655281181,0.243038311,0.9541239,0.257783199,0.7144499,0.282730021,0.599055637,0
0.932881746,0.903132433,0.927113035,0.95848185,0.917042787,0.9872795,0.933231263,0.933897747,0
0.854242995,0.271310722,0.813772701,0.45951897,0.812909337,0.79965967,0.865774169,0.265432888,0
0.978210264,0.844869806,0.93422428,0.93332636,0.93263783,0.9876624,0.963028073,0.947837951,0
0.410729942,0.740312916,0.310495371,0.944276,0.286669669,0.94924325,0.384234296,0.677722286,0
0.991525836,0.96608382,0.995393634,0.99661237,0.995831684,0.9962507,0.993445563,0.892620287,0
0.911560333,0.881393635,0.928831781,0.96401566,0.926798125,0.9686278,0.903860068,0.782525231,0
0.802443291,0.865086034,0.771648642,0.9713539,0.77044038,0.97151184,0.781083071,0.865915965,0
0.98561311,0.945958645,0.995361684,0.99704474,0.995448641,0.9863989,0.990638893,0.961348619,0
0.932701691,0.885842745,0.916047815,0.9912295,0.91766474,0.9780575,0.934810724,0.864875561,0
0.513474789,0.793436387,0.5396445,0.9794811,0.535284983,0.9151541,0.474178639,0.904944487,0
0.81943466,0.892119465,0.849196907,0.98530036,0.848709607,0.7314738,0.846493883,0.91020578,0
0.465714721,0.257204526,0.471945903,0.15592533,0.479122415,0.23106521,0.460554726,0.339243179,0
0.814104798,0.867206127,0.802569971,0.6662034,0.804755103,0.97968894,0.816173396,0.865898715,0
0.832370211,0.245224816,0.86584387,0.2574122,0.867246387,0.011512995,0.837996916,0.230897834,0
0.833478357,0.94520091,0.829819566,0.95836145,0.817607755,0.99132186,0.842531583,0.930687532,0
0.534586754,0.180239534,0.407779666,0.39688182,0.402947637,0.4138713,0.53881684,0.118209428,0
0.971877545,0.973670484,0.96370873,0.99319565,0.963487365,0.9686924,0.976221105,0.968674367,0
0.627094625,0.363734598,0.679298357,0.8462031,0.668122923,0.7489672,0.660767677,0.447183946,0
0.972710185,0.961172988,0.969815397,0.99980164,0.9679257,0.98629403,0.976210928,0.961324442,0
0.433989345,0.794105105,0.479264631,0.84013045,0.473805293,0.9213713,0.448220802,0.662021528,0
0.22752217,0.770826316,0.163275624,0.6341914,0.164029186,0.66956544,0.208914736,0.820987343,0
0.660231419,0.770288934,0.707486209,0.95351857,0.734771692,0.9752968,0.703323512,0.620698862,0
0.757337412,0.113346398,0.757996197,0.2078088,0.756650011,0.010265231,0.783246591,0.017183311,0
0.780858814,0.968056231,0.769874342,0.9848148,0.780737924,0.9461883,0.746301368,0.907589362,0
0.943289193,0.921771717,0.960450699,0.9880911,0.959175455,0.9976329,0.949568423,0.92348618,0
0.934524324,0.965458298,0.968708716,0.9906193,0.970471785,0.9906435,0.955778879,0.975758591,0
0.968401623,0.897297629,0.965614953,0.98357224,0.963159188,0.9650818,0.970804008,0.944333533,0
0.942647229,0.969680955,0.960326082,0.9993771,0.958617239,0.97430235,0.947013923,0.959682698,0
0.8062839,0.741632132,0.879556085,0.9797863,0.885742009,0.96697897,0.835508258,0.69417049,0
0.98246262,0.782147409,0.979979522,0.9950736,0.979031256,0.996626,0.976180506,0.769769343,0
0.94241919,0.921142117,0.919882855,0.9673352,0.914067458,0.9720726,0.936893906,0.945464703,0
0.918684119,0.825057593,0.941603665,0.9930734,0.940819605,0.9958379,0.937708188,0.917410227,0
0.978528029,0.96547419,0.964863283,0.99805915,0.956833025,0.99740547,0.965687204,0.977906203,0
0.982309226,0.972405914,0.966963081,0.9885207,0.965097667,0.9763128,0.975190692,0.978629001,0
0.935740189,0.882022439,0.882655094,0.99524844,0.879657739,0.9847203,0.93072807,0.869366106,0
0.961292077,0.500538454,0.935212101,0.668205,0.937750176,0.9320372,0.926906913,0.711067071,0
0.961759416,0.816973394,0.925167,0.9654031,0.922535181,0.7490535,0.932843515,0.76776829,0
0.389228318,0.076228664,0.769048045,0.21606821,0.770629519,0.71749413,0.406739711,0.339785223,0
0.368913546,0.839238398,0.523660023,0.9925041,0.532383887,0.35292447,0.425513175,0.876274789,0
0.61497072,0.847268086,0.520738368,0.9701295,0.520528402,0.84859234,0.610094,0.945436848,0
0.96495352,0.993349091,0.972113618,0.9998781,0.975266004,0.9990869,0.965297158,0.993626989,0
0.938619756,0.961013672,0.945441629,0.9889339,0.945676147,0.9563794,0.942727445,0.936324928,0
0.881850891,0.968088326,0.861389075,0.9659893,0.87261943,0.97267705,0.894193503,0.956748956,0
0.983004925,0.966573745,0.988340429,0.9982439,0.983312716,0.939271,0.984750051,0.955264239,0
0.288607607,0.678062103,0.35058541,0.8273497,0.354580349,0.51594615,0.285218773,0.657954502,0
0.596098496,0.523988088,0.44684112,0.50429857,0.447323795,0.3002144,0.539358755,0.311486879,0
0.851884836,0.951816472,0.894361247,0.8353586,0.888183934,0.9231535,0.871821669,0.906060153,0
0.988178342,0.979808854,0.989244318,0.99484074,0.989646817,0.99039847,0.987655759,0.975460911,0
0.921916639,0.850732801,0.900783792,0.99719834,0.898298773,0.81031823,0.90612264,0.899737728,0
0.807655301,0.562283775,0.843593299,0.7478521,0.833742898,0.95863956,0.824456016,0.378462507,0
0.96920279,0.958718266,0.968546255,0.99903595,0.966691671,0.99891675,0.967707783,0.963386443,0
0.920164842,0.901685285,0.922316902,0.9813817,0.915540293,0.9890958,0.900252724,0.919079722,0
0.916551502,0.911675644,0.964633819,0.9927633,0.968352851,0.92539597,0.935507761,0.934491094,0
0.418616496,0.267074866,0.38648627,0.30249095,0.356379605,0.25874287,0.371895128,0.374600953,0
0.95703177,0.921859675,0.935258338,0.99376637,0.940691663,0.99388677,0.950268605,0.930491658,0
0.863045096,0.94288478,0.874821942,0.9797061,0.880554432,0.95798665,0.867041311,0.876893135,0
0.486174357,0.666798165,0.278436186,0.8323308,0.299364543,0.53970504,0.387904645,0.596074949,0
0.564599882,0.459185618,0.65578695,0.3860221,0.646915106,0.9267273,0.573450683,0.21174436,0
0.594915537,0.633023717,0.558921371,0.93766946,0.571901256,0.05094564,0.553524141,0.570668142,0
0.917508876,0.994207304,0.954905898,0.9995237,0.955453564,0.95150745,0.924114855,0.994238211,0
0.501375769,0.87865837,0.569652387,0.98774356,0.569233658,0.6647023,0.537812814,0.865046316,0
0.490081011,0.811900401,0.564644902,0.7880476,0.568489909,0.9615657,0.520203031,0.8468267,0
0.947473158,0.944690656,0.939410886,0.99629444,0.943870863,0.9876909,0.942241417,0.970772794,0
0.941309176,0.923178016,0.939724327,0.9935589,0.942194224,0.95355535,0.937944173,0.927058201,0
0.913288649,0.812876577,0.92030167,0.9060452,0.913561189,0.6217261,0.916091717,0.890572287,0
0.492508595,0.190377379,0.540790509,0.059010506,0.546038618,0.8908113,0.488716766,0.184926803,0
0.716637362,0.81591323,0.737271162,0.9319372,0.748055214,0.5354001,0.747032081,0.818636445,0
0.911812523,0.935443192,0.907984154,0.9625696,0.908147285,0.9394935,0.920910419,0.931898052,0
