name,cls
C1=CC2=C(C=C1C(=O)O)NC(=N2)C(F)(F)F,0
CCOC(=O)C1=C(SC2=C1CCCNC2=O)NC(=O)C,0
CCNC1=NC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)Cl)NC(C)C,0
CN1C(=O)C2C(C1=O)C(NC2C3=CC=CS3)(C4=CC=CC=C4)C(=O)OC,0
CCCCN1C(=NN=C1SCC(=O)C2=CC3=C(C=C2)OCCO3)C4=CC=CO4,0
COC1=C(C=C(C=C1)CCN2C(=O)CC(SC2=NC3=CC=CC=C3)C(=O)N)OC,0
CC(C)CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)F,0
C1CC1NS(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCN(CC3)C(=O)C4=CC=CO4,0
C1CCC2=C(C1)N=C(S2)NC(=O)CN3C4=CC=CC=C4SC3=O,0
CC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NCCS2,0
CCC(=O)NC1=NC=C(C=C1)NC(=O)CC2=CC=CC=C2,0
COC1=CC=C(C=C1)N2CCN(CC2)C(C3=CC=CS3)C4=NN=NN4C5CCCC5,0
CC1=CC=C(C=C1)S(=O)(=O)NC2=NON=C2C,0
C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)NCCCO,0
C1CC2CC(CC1N2CC3=CC=CO3)NC(=O)NCC4=CC=CC=C4,0
C1CN(CCN1CCCCN2C(=O)C3=CC=CC=C3C2=O)C(=O)C4=CC=CO4,0
CC1=CC=CC=C1NC(=O)C2CCN(CC2)C3=NC=CN=C3,0
C1C(C(=O)N(C1=O)CC(=O)O)CC2=CC=C(C=C2)Cl,0
CN1C2=C(C=C1C(=O)OC(C3=CN=CC=C3)C(=O)NC4CCCC4)SC=C2,0
CC1(CC2=CC=CC=C2C3=NN=C(N31)SCC4=CC=C(C=C4)C#N)C,0
CC1=CC(=C(C(=C1)C)S(=O)(=O)N(CC(=O)NCC2=CN=CC=C2)C3CCCCC3)C,0
CC1=CC=CC=C1C(=O)NC2CCN(CC2)CC3=NN=NN3CCC4=CC=CC=C4,0
CCOC(=O)CSC1=NN=C(O1)C2=CC=CC=C2NC(=O)C3=CC=CC=C3,0
CCOC(=O)CSC1=C(C(C2=C(N1)CCCC2=O)C)C#N,0
CC(CN1CCCCC1)OC(=O)CC2=CC=C(C=C2)Cl,0
CN1C2=C(C=C1C(=O)OCC(=O)NCCC3=CC=CC=C3)SC=C2,0
COC(=O)C1CCN(CC1)S(=O)(=O)CC2=CC=CC=C2,0
C1C(C(=O)N(C1=O)CC(=O)O)CC2=CC=CC=C2,0
C1=CC2=NC=CN=C2C=C1NC(=O)C3=NC=CN=C3,0
C1=CSC(=C1)CN(CC2=CC=CS2)C(=O)CCC(=O)O,0
CC1=C(C=CO1)C2=NN=C(N2C(C)C3=CC=CC=C3)SCC(=O)NC4=CC=CC=C4,0
C1=NNC(=N1)SCC(=O)O,0
COC1=CC=C(C=C1)OCC(=O)N2CCN(CC2)CC3CC4CC3C=C4,0
CCOC1=CC=C(C=C1)C(=O)NCC2=CC=NC=C2,0
CS(=O)(=O)N1CCC(CC1)C(=O)NC2=C(C=C(C=C2)F)F,0
COC1=CC2=NC(=C(C=C2C=C1)C#N)SCC(=O)N3CCCC3,0
C1CC1NC(=O)C2=CC(=CC=C2)NC3=NN=C(C=C3)C4=CC5=C(C=C4)OCCO5,0
CC1=CC2=C(C=C1)NC(=O)CNC2C3=CC=CC=C3,0
CCC1=NC(=NO1)C2=C(N=C(C=C2)C3=CC=C(C=C3)OC)OC,0
CCC(C)NC(=O)C1CCCN(C1)C(=O)NC2=CC=C(C=C2)F,0
CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CN=CC=C3)C(=O)OCCOC,0
CC1=CC(=C2C=C(C(=O)NC2=C1)C(C3=NN=NN3CC4=CC=CC=C4)O)C,0
CC(=O)OC(C1=CN=CC=C1)C(=O)NCCC2=CC=CC=C2,0
CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)OC)C2=NC(=CC(=N2)OC)C,0
COC1=CC(=C(C=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCOCC3)OC,0
CCC1=NN=C(S1)NC(=O)CN2CCN(CC2)C3=CC=CC=C3OCC,0
CN1C(=NN=C1SC)C2CCCN2.Cl,0
C1=CC=C2C(=C1)N(C(=N)N2CC3=CC=C(C=C3)Cl)CCO.Cl,0
CN1C2CCC1C=C(C2)N(C3=CC=CC=C3)C(=O)C4=CC=C(C=C4)Cl.Cl,0
CCS(=O)(=O)N1CCN(CC1)CC2=CC=CC=C2OC.C(=O)(C(=O)O)O,0
CC1=CSC(=N1)NC(=O)CSC2=NN=C(N2CC3=CC=CO3)C,0
CCOC(=O)C1=C(N(C2=C1C=C(C=C2)O)CCOC=C)C,0
C1COCCN1CN2C(=O)C3C(C2=O)C4C5=CC=CC=C5C3C6=CC=CC=C46,0
CCC1=CC=C(C=C1)OCC2=NN=C(O2)SCC(=O)NCC3=CC=CO3,0
CCCC1=C(C2(C3=C(C=CC(=C3)C)NC2=O)C(=C(O1)N)C#N)C(=O)OCC,0
CC(=O)N1CCN2C3=C(C=C(C=C3)C4CCCCC4)C(=O)CCCC1C2=O,0
CC1=C(C(=CC=C1)C)NC(=O)C2=CC=C(C=C2)N3C=NN=N3,0
CCOCCN1C2=C(N=C1N(C)CC3=CC=CC=C3)N(C(=O)NC2=O)C,0
CCC(=O)NC1=NC2=C(S1)C=C(C=C2)NC(=O)C,0
CC1=NN=C(N1N)SCC2=CC=C(C=C2)OC,0
C1CCC(CC1)N2C(=NN=N2)SCC(=O)NC3=CC(=CC=C3)NC(=O)C4=CC=CO4,0
CCOC(=O)C1=C(C2=C(N1)C=CC(=C2)C)NC(=O)CN3CCCCC3,0
C1=CC=C(C=C1)CSC2=NN=C(O2)C3=CC=CS3,0
CCCCC1=C(N(N=C1C)C2=NC3=C(C4=CC=CC=C4N3CC)N=N2)C,0
CCC(C)OC(=O)N1C=CC(=N1)C(=O)NC2=NC=CS2,0
CCC(CCN1CCCCC1)(C2=CC=CC=C2)O,0
CC1CCCN(C1)C(=O)CSC2=NN=C(N2C3=CC=C(C=C3)OC)C4=CN=CC=C4,0
COC1=CC=C(C=C1)C(=O)N2CCCC(C2)C3=NC(=NO3)C4=CC=CS4,0
C1CC(OC1)CNC(=O)CN(C2=CC=C(C=C2)F)C(=O)CCC(=O)NC3=NC=CS3,0
C1=CC(=CC=C1OCCCC(=O)NC2=NN=CS2)Cl,0
C1CCC2=C(C1)N=C(S2)NC(=O)C3=NN4C(CC(NC4=C3)C5CC5)C(F)(F)F,0
CS(=O)(=O)N1CCC(CC1)C(=O)NCC2=CC=NC=C2,0
CCOC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2CCCOC)C,0
C1CCC(CC1)(C(=O)NCCCN2CCOCC2)NC(=O)NC3=CC=C(C=C3)Cl,0
CCC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CC3=CC=CC=C3)CC4=NN=NN4CC5=CC=CO5,0
CC1=C(C=C(C=C1)NC(=O)CSC2=NN=C(N2C)C3=CC=NC=C3)C,0
CC1=C(C(=CC=C1)C)NC(=O)N2C3CCCC2CC(C3)NC(=O)C(C)(C)C,0
CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC=C2F)CC(=O)NCC3=CC=CO3,0
CC(C)(C)C(=O)NC1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)C(F)(F)F,0
CC1=CC(=C2C(=C1)C(=CC3=NN=C(N32)SCC(=O)NCC4=CC=CO4)C)C,0
CC1=C(C2=NSN=C2C=C1)NS(=O)(=O)C3=C(C=CC4=NSN=C43)C,0
C1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)C(CC(=O)O)C(=O)O,0
CC1(C=CC2=C(O1)C3=CC=CC=C3NC2=O)C,0
CC1=CC=C(C=C1)C(=O)C(C)OC(=O)C2CC(=O)N(C2)C3CCCCC3,0
CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CC4=CC=CC=C4)N5CCOCC5,0
CC1=NN=C(NC1=O)SCCC2=CC=CC=C2,0
CCC1=CC(=C(S1)NC(=O)CCC(=O)O)C(=O)OCC,0
COC1=CC(=C(C=C1)NC(=O)CSC2=NN=C(O2)CC3=CC=CC=C3)OC,0
COC1=C(C=C(C=C1)CCNC(=O)CN2N=C(N=N2)C3=CC=C(C=C3)N4CCOCC4)OC,0
C1=CC=C(C=C1)C2=NN(C(=O)C3=CC=CC=C32)CCC(=O)N,0
C1CCC(CC1)NC(=O)C2CCCN2C(=O)NCC3=CC=CC=C3,0
CC1=CC2=C(C=C1)N3C(=NN=N3)C(=C2)CN(CC4=CC5=C(C=C4)OCO5)C(=O)C6=NC=CN=C6,0
CCCCC(=O)NC1=NC=C(C=C1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC,0
COC(=O)C1=CC=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C,0
CN1CC(=O)N(C2=CC=CC=C2C1=O)CC(=O)NC3=CC=C(C=C3)F,0
CN1C2=C(C=CC=N2)N=C1SCC3=CN=CC=C3,0
CCC1=C2C(=NN1)OC(=C(C23CCOC3C)C#N)N,0
C1CCC(C1)NC(=O)C(C2=CC=CS2)N(CC3=CC=CO3)C(=O)C4=CSN=N4,0
C1CCC(CC1)C2=NC(=NO2)C3=CC=CC=N3,0
CC(C)C1=NC(=C(O1)NCCCN2C=CN=C2)C#N,0
C1CN(CCN1C2=NC3=NC=NC(=C3N2)N)C(=O)C4=CC=CC=C4,0
CC1CCN(CC1)S(=O)(=O)C2=C(C=CC(=C2)C)OC,0
COC1=CC=C(C=C1)C2=NN=C(O2)SCC(=O)N3CCOCC3,0
CC1=CC(=CC=C1)N(CN2C(=O)C3=CC=CC=C3C2=O)C(=O)C,0
CCC(=NCCN1CCNCC1)C2=C(CC(CC2=O)(C)C)O,0
CC1=NN(C(=C1C2C(=C(OC3=C2C(=O)OC4=CC=CC=C43)N)C#N)Cl)C5=CC=CC=C5,0
CCCN1C2=C(N=C1SCC(=O)NCC3CCCO3)N(C(=O)N(C2=O)C)C,0
CC1=C(SC2=C1C(=O)N(C=N2)CCC(=O)O)C,0
CC1=CN=C(C=N1)C(=O)NC2=CC=C(C=C2)N3CCOCC3,0
C1CCCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)CN3CCCCC3,0
CN(C1=NN=C(S1)C2=CC=CC=N2)C(=O)C3=CN=CC=C3,0
CC1=CC(=NC(=N1)SCC2=NC(=NC(=N2)NC3=CC=CC=C3OC)N)C,0
CC1=NN=C(O1)SCC(=O)NC2=CC=CC=C2OC,0
CC1=CC(=C(C=C1)C)N(C(C2=CC=C(O2)C)C(=O)NC3CC3)C(=O)CN4N=C(N=N4)C5=CC=CS5,0
COC1=C(C=C(C=C1)S(=O)(=O)N2CCCC(C2)C(=O)NC3=CN=CC=C3)Cl,0
COC1=CC=CC=C1N2CCN(CC2)C(=O)CN3N=C(N=N3)C4=CC=CS4,0
CCOC1=NC(=NC(=C1)C)NCCC2=CC(=C(C=C2)OC)OC,0
COC1=CC=CC=C1NC(=O)N2CCCC2C(=O)NC3=CC4=C(C=C3)OCO4,0
COC1=C(C=C(C=C1)N2C(=NN=N2)SCC(=O)N3CCCC3)OC,0
CCC1=NN=C(S1)NC(=O)CSC2=NN=C(N2CC)C3=CC4=CC=CC=C4C=C3O,0
CN(C)C(=O)C1=C(OC2=C1C=C(C=C2)O)C3=CC=CC=C3,0
COC1=CC=CC=C1NC(=O)CN2C3=C(CCCC3)C(=N2)C(F)(F)F,0
CCCOC1CCCN(C1)C(=O)C2=CC(=C(C=C2C(=O)O)Cl)Cl,0
COC(=O)C1=CC=CC=C1NC2C3=CC=CC=C3C(=O)O2,0
C1CC(OC1)CN2C(=NN=C2SCC3=CC=C(C=C3)C(=O)O)C4=CC=NC=C4,0
C1CCC2=C(N3C4=CC=CC=C4N=C3C(=C2C1)C#N)NCCN5CCOCC5,0
COCCN(C1=NN=C(S1)C2=CC=NC=C2)C(=O)CC3=CC=CS3,0
CC1=CC=C(C=C1)NC(=O)CCSC2=NN=C(O2)C3=CC=CO3,0
CC1=C(C=C(C=C1)S(=O)(=O)NCCN2CCOCC2)C,0
CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)C3CCN(CC3)C4=NC(=CC(=N4)C)C,0
C1CCC(C1)NC(=O)C(C2=CN=CC=C2)N(C3CC3)C(=O)C4=CSN=N4,0
CC1=CC=CC=C1C2=NN=C(O2)C3=CC=C(C=C3)Br,0
CC1=C(C=C(C=C1)N2C(=CC(=C(C2=O)C#N)C)C)Cl,0
CC1=C(N=C2C=C(C=CC2=N1)NC(=O)N3CCC(C3)C4=CC=CC=C4)C,0
CCN1C2=C(N=C1SCC(=O)N3CCCC3)N(C(=O)N(C2=O)C)C,0
CCOC(=O)CSC1=NC2=CC=CC=C2C(=O)N1CC3CCCO3,0
COCCNC(=O)C1=CNC2=CC(=C(C=C2C1=O)OC)OC,0
CC#CCN(CC#CC)S(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)N2CCOCC2,0
C1=CC=C(C(=C1)C2=NNC(=C2)C(=O)O)Cl,0
CC1=C(C2=NSN=C2C=C1)S(=O)(=O)N(CCO)CC3=CC4=CC5=C(C=C4NC3=O)OCCO5,0
CCNC1=NC(=NC(=N1)SC)OC2=CC=C(C=C2)C(=O)OC,0
C1CCCN(CC1)C(C2=CC=CS2)C3=NN=NN3CC4=CC=CC=C4.Cl,0
COCCN1C(=NN=N1)C(C2=CC=CC=C2OC)N3CCN(CC3)C4=CC=CC=C4.Cl,0
CNC1=NC2=C(N1CC3=CC=CC=C3)C(=O)N(C(=O)N2C)C,0
CC1=CC=C(C=C1)C2=CC=C(N2)C(=O)O,0
COCCNC(=O)C1=C2N=C(C=C(N2N=C1)C(F)(F)F)C3=CC4=C(C=C3)OCO4,0
C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)N3CCC(CC3)C(=O)NCC4CCCO4,0
C1CCCC(CCC1)NS(=O)(=O)C2=CC=CS2,0
COC1=CC=CC=C1NC(=O)CC2=CSC(=N2)N,0
C1CCN(CC1)C(=O)C2=CC=CC=C2C(=O)NC3=CC=C(C=C3)S(=O)(=O)N,0
CC1=NN=C(S1)NC(=O)CSC2=NN=NN2C3=CC(=C(C=C3)OC)OC,0
CCOC(=O)C1CCN(CC1)C(=O)C2=CC=CO2,0
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCN(CCO)CC3=CC=CC=C3,0
C1CC(C1)C(=O)N(CCC2=CC=CC=C2)CC3=NC4=CC=CC=C4C(=O)N3,0
CC(C)(C)N1C(=NN=N1)C(C2=CC=CC=C2OC)N3CCCCCC3,0
C1CCN(CC1)C2=NC3=C(S2)C(=O)CCC3,0
C/C(=C\CN1C2=C(N=C1N3CCCCCC3)N(C(=O)N(C2=O)C)C)/Cl,0
CCOCCN1C2=C(N=C1SCCCC3=CC=CC=C3)N(C(=O)NC2=O)C,0
CC1(C(=O)N(C(=O)N1)CNC2=C(C=CC(=C2)Cl)Cl)C,0
CC1=NC(=C2C(=N1)N(N=N2)CC3=CC=CC=C3Cl)NC4=CC5=C(C=C4)OCCO5,0
C1C2CN(CC1C3=CC=CC(=O)N3C2)C4=NC=NC5=C4C=NN5C6=CC=C(C=C6)Cl,0
CCN(CC)CCCNC(=O)C1=C(C2=C(CCCC2)NC1=O)O,0
COCCN(CC(=O)NCC1=CC=C(C=C1)F)C(=O)CCC(=O)NC2=NC=CS2,0
CC1=C([N+](=O)C2=C(N1[O-])CCC2)C3=CC=CS3,0
CC1(CC2=C(C=C3C(=C(SC3=N2)C(=O)OC)N)C(=O)C1)C,0
C1CN(CCC1C(=O)C2=CC3=C(C=C2)OCCO3)S(=O)(=O)C4=CC=CC=C4F,0
C1=CC=NC(=C1)CNC(=O)C(C(=O)C2=CC=C(C=C2)F)N3C=CC=CC3=O,0
CCCCOC1=CC=C(C=C1)C2=NN(N=N2)CCC(=O)N3CCOCC3,0
CCCCC(C(=O)NCC1CCCO1)OC(=O)C2=CC3=C(N2C)C=CO3,0
CC1=C2C(=CC=C1)C=C(C(=O)N2)CN(CC3CCCO3)C(C4=NN=NN4CC5=CC=CO5)C(C)C,0
C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)S(=O)(=O)NCC3=CC=CS3,0
CCOC(=O)N1CCN(CC1)S(=O)(=O)CC2=CC=CC=C2,0
CCOC1=CC=CC(=C1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CC=C(C=C3)OC,0
CC(=O)C1=C(C(=O)N(C1C2=CC=CO2)CCC3=CNC4=CC=CC=C43)O,0
CC(C1C(=C(SC(=C1C#N)N)N)C#N)C2=CC=CC=C2,0
CC(=O)CC1=NSC(=N1)NC(=O)C2=CC=C(O2)COC3=CC=CC=C3,0
CC1=NN=C(S1)SC(C)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCCCCC3,0
CCC(C(=O)OCC)N1C=NC2=C(C1=O)C3=C(S2)CCC3,0
CN1C2=C(C(=O)N(C1=O)C)N3CCCCN(C3=N2)C4=CC=C(C=C4)OC,0
CC1=CC(=CC=C1)NC(=O)CC(C)(C)C,0
CCOC1=C(C=C(C=C1)C(CC(=O)O)NC(=O)C2=CC=CO2)OC,0
CC(C)C(C1=NN=NN1CC2=CC=CO2)N3CCN(CC3)C4=NC5=CC=CC=C5S4,0
COC1=CC=C(C=C1)C(=O)COC(=O)CCN2N=C(N=N2)C3=C(C(=CC=C3)O)OC,0
CCOC(=O)C1CCN(CC1)C2=CC(=NC3=CC(=NN32)C4=CC(=CC=C4)F)C,0
CC1=C2C(=CC=C1)C=C(C3=NN=NN23)CN(CCOC)C(=O)C(F)(F)F,0
CC1CCN(CC1)CC2=C(C3=CC=CC=C3N2C)C#N,0
CC1=CN=C(S1)NC(=O)CSC2=NN=C(N2C)C3=CC=CS3,0
CC1=CC2=C(C=C1)NC3=C2N=NC(=N3)SCCN4CCOCC4,0
CC(=O)OC(C1=CC=NC=C1)C(=O)NC2CCCCC2,0
CC(C)N1C2=CC=CC=C2N=C1N3CCN(CC3)CC(=O)NCC4=CC=CS4,0
C1CN(CCN1C2=NC=NC3=C2SN=C3C4=CC=CC=C4)C(=O)C5=CC=CO5,0
CC(=O)NC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2C)C3CC3,0
COC1=CC=C(C=C1)N2CCN(CC2)C(=O)CN3N=C(N=N3)C4=CC=CS4,0
C1CC2=CC=CC=C2N(C1)C(=O)CN3N=C(N=N3)C4=CC=C(C=C4)CN5CCOCC5,0
CC(=O)C1=C(C(=O)N(C1C2=CC=CS2)CC3=CC=CC=C3)O,0
C1CCC(CC1)OC(=O)CN2N=C(N=N2)C3=CC=C(C=C3)N4CCOCC4,0
CC1CCN(CC1)C2=C(C=CC=N2)C(=O)O,0
CCC(=O)N(CC1=CC=CO1)C2=NC(=CS2)C3=C(C=CC(=C3)OC)OC,0
CC1CCN(CC1)C2=NC=C(C=C2)C(=O)NCC3=CC=CS3,0
C1CN(CCN1C/C=C/C2=CC=CC=C2)C(=O)C3=CC=CS3,0
CC1=CSC(=N1)NC(=O)CSC2=NN=C(N2C)C3=CC4=C(O3)C(=CC=C4)OC,0
C1CC1C2=NC3=C(C=C(C=C3)NC(=O)C4=CC=CO4)C(=O)N2CC5=CC=C(C=C5)F,0
CC1=CC2=CC3=C(N=C2C=C1)SC(=NCC4CCCO4)N(C3)CC5=CC=CO5,0
CCSC1=C(C2(CCCCC2)C(=C(N1)N)C#N)C#N,0
CCC(=O)N(CC1=CC2=C(C=CC(=C2NC1=O)C)C)C3CCCCC3,0
CCOC(=O)CSC1=NN=C(N1N)C,0
CC1=CC=C(C=C1)C2CC(N3C(=C(C=N3)C(=O)NCC4=CC=CO4)N2)C(F)(F)F,0
CC(C)CCNC(=O)C1CCCN1C(=O)NC2=CC=CC(=C2)C(=O)C,0
COC1=CC=CC(=C1)C(=O)NC2CCN(CC2)CC(=O)NCC3=CC=CC=C3OC,0
CC1=CC(=NC(=N1)NC(=O)CC2=CC=CS2)C,0
CCN1C(=NN=C1SCC2=CC=CC=C2)CNC3=CC(=CC=C3)Cl,0
COC1=C(C=C(C=C1)CC2=NN=C(S2)NC(=O)CC3=CC=CS3)OC,0
CCC(C1=NN=NN1CCC2=CC=CC=C2)N3CCN(CC3)C4=CC=C(C=C4)OC,0
CN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)C(=O)OC)C3=CC=NC=C3,0
COC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CC3=CN=CC=C3)C(=O)NC4=CC=CC=C4,0
CC1=CN=C(C=N1)C2=NN=C(S2)N(C)C(=O)C3CCOC3,0
CC1=NN=C(S1)N(C)C(=O)C2=CN=CC=C2,0
CC1=C(N(N=C1C)C(=O)C2=CC3=C(N2)C=CS3)C,0
CCCCNC(=O)C1CCCN(C1)S(=O)(=O)C2=CC=C(C=C2)N3C=NN=N3,0
CC(C)(C)NC1=NC(=NC(=N1)OCC(F)(F)F)OCC(F)(F)F,0
CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=C(C=C2)N(C)C)C(=O)OC,0
CCC(=O)N1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)CC)F,0
CN1C2=C(C(=O)NC1=O)N(C(=N2)SCC3=CC=CC=C3Cl)CCOC,0
CCOC1=CC=C(C=C1)N2C(=O)C3CCCN3C2=O,0
CCCN1C(=C(C=N1)C(=O)O)C,0
CC1=CC=CC=C1NC(=O)C2=CC(=CS2)S(=O)(=O)N3CCOCC3,0
C1=CC(=CC=C1NC(=O)CCSC2=NN=C(O2)C3=CC=NC=C3)F,0
CC1=CC=C(C=C1)S(=O)(=O)N2CCCN(CC2)S(=O)(=O)C3=CC=C(C=C3)NC(=O)C,0
CCC(=O)NC1=CN=C(C=C1)NC(=O)C2=CC(=CC=C2)OC,0
CC1=CC=C(O1)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)OC)S(=O)(=O)N4CCOCC4,0
CC(C)OC1=CC=C(C=C1)CC2CC(=O)NC2=O,0
COC1=CC(=C(C=C1)CC(C2=NNN=N2)C(=O)NC3=CC(=CC=C3)F)OC,0
CC1=NC(=NC=C1)N2CCC(CC2)C(=O)NC3CCCCCC3,0
CC(C)C(C1=NN=NN1CCOC)N2CCC(CC2)CC3=CC=CC=C3.Cl,0
CN(C)CC1(CCCC1)C2=CC=CC=C2.Cl,0
C1COCCN1CC#CCOC/C=C/C2=CC=CC=C2.Cl,0
CC1=CC=CC=C1OCC(=O)NCCN2CCCC2.Cl,0
CN(C)CCN(CC1=CC=CC=C1)CC2=C(C=C(C=C2)OC)OC.C(=O)(C(=O)O)O,0
CC(=O)OC(C1=CC=CC=C1)C(=O)NC2CCCCC2,0
C1CC2=CC3=C(N=C2C1)SC4=C3N=C(N=C4N)N,0
CN1C(=C(N=C1C(C2=CC=CC=C2F)O)Cl)Cl,0
CN1CCN(CC1)C(C2=CC(=CC=C2)C(F)(F)F)C3=NN=NN3CC4=CC=CC=C4,0
CC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NC3=CC4=C(C=C3)OCO4)C5=C(OC=C5)C,0
CCC1=C(N=C(N2C1=NN=C2SCC(=O)N3CCCC4=CC=CC=C43)N)C,0
CC1=CC2=C(C=C1)N=C(O2)C3=CC=CC=N3,0
CCOC1=NC(=NC(=N1)N2CCC(CC2)C)OCC,0
CC1=NC2=C(N1C3CCN(CC3)CC4=NN=NN4CC5=CC=CS5)C=CC(=C2)C(F)(F)F,0
CC1=NN=C(N1CCC2=CC=CC=C2)SCC(=O)NC3CC3,0
CCCOC1=CC=C(C=C1)C2=NN(N=N2)CC(=O)C3=CC4=C(C=C3)OCCO4,0
CC(=O)NC1=NNC(=N1)C2=CC=CC=C2OC,0
CC1CCCN(C1)C2=NC=C(C=C2)C(=O)NCC3=CC=CS3,0
C1=CC(=CC=C1OCC(=O)NC2=NC=C(C=C2)Cl)Cl,0
C1CC(OC1)CN(C2=NC(=CS2)C3=CC=CC=C3)C(=O)C4=CC=CS4,0
COCCN1C(=NN=C1SCC2=CN=CC=C2)C3=CC=CO3,0
CN1C=NN=C1SCC2=CC=C(C=C2)C(=O)O,0
CCOC(=O)C1CCCCC12C(=C(OC3=NNC(=C23)C)N)C#N,0
C1=COC(=C1)C(=O)OC2=CC=C(C=C2)N3C=NN=N3,0
CCOC(=O)C1=CC2=C(N1CC(=O)N3CCN(CC3)C(=O)C4=CC=CO4)C=C(S2)C,0
CCOC(=O)C1=CN(C=C(C1C2=CSC=C2)C(=O)OCC)C,0
C1=CC=C2C(=C1)C(=O)NC(=N2)CSC3=NN=C(N3CC4=CC=CO4)C5=CC=NC=C5,0
CCC(C(=O)O)N1C2=CC=CC=C2N=C1C(F)(F)F,0
CC(C)C(C1=NN=NN1C2CCCCC2)N3CCOCC3,0
C1CCC(CC1)C(=O)N2CCC(CC2)N3C4=CC=CC=C4N=N3,0
C1OC2=C(O1)C=C(C=C2)N3C(=NN=N3)C4=CC=C(C=C4)C#N,0
COC1=C(C=C(C=C1)C2=NN=C(C=C2)SCC(=O)NCC3=CC=CO3)OC,0
C1COCCN1CC2=CC=C(C=C2)C(=O)NC3=CC4=C(C=C3)OCCO4,0
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)NC2=CC(=NC3=NC=NN23)C,0
CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)OCC(=O)NC2=CC3=C(C=C2)OCCO3,0
C1CCN(C1)C(=O)C2=CC=CC=C2NC(=O)CN3C(=O)C4=CC=CC=C4C3=O,0
C1CCC2(CC1)C(C(=O)N3CCSC3=C2C#N)C#N,0
CC1C(=O)N(C2=C(O1)C=CC(=C2)C)CC(=O)N3CCCC4=CC=CC=C43,0
C1COCCN1C(=O)C2=NN3C(=CC(=NC3=N2)C4=CC=C(C=C4)Cl)C(F)(F)F,0
CCC1=CC=C(C=C1)NC(=O)C2=CN=CC=C2,0
CC1=CC(=C(C=C1C(C)C)S(=O)(=O)N2CCN(CC2)C)OC,0
C1CCN(CC1)S(=O)(=O)C2=C(C=CC(=C2)Cl)Cl,0
CC1=CC=CC=C1C2=NNC(=S)O2,0
CC1=C(C(=CC=C1)N2C(=NN=C2SCC(=O)N3CCCC3)C4=CC=CC=N4)C,0
C1CCC(CC1)C2=CC=C(C=C2)NC(=O)C3CCCN(C3)C4=NC=CC=N4,0
CC1=CC(=C2C(=C1)C=C(C3=NN=C(N23)SCC(=O)NC4=NOC(=C4)C)C)C,0
C1CC1C(=O)NC2=NC=C(C=C2)NC(=O)C3=CC=CC=N3,0
C1=CC=C(C=C1)CNC(=O)CN(CC2=CC=CO2)C(=O)CNS(=O)(=O)C3=CC=CC=C3,0
CCN1N=C(N=N1)NC(=O)C2=CC=C(O2)C3=CC=C(C=C3)Cl,0
CC1=CC2=C(N=C(N=C2C=C1)NC3=NC(=CC(=N3)C(F)(F)F)C)C,0
CC1=CC=C(C=C1)NC(=O)CN2C(=CC(=N2)C)C,0
CCOC1=CC=C(C=C1)NC2=NC(=CS2)CC3=NN=C(O3)SCC(=O)N,0
CC1=C(C=CC=C1Cl)NC(=O)CC(C2CCCO2)C(=O)O,0
CC(C)COC(=O)N1CC(CC1C(=O)O)O,0
C1=CC=C(C=C1)C(=O)NCC2=NC3=C(N2)C=C(C=N3)Br,0
C1CCC(CC1)N2C(=NN=N2)CN3C4CCC3CC(C4)(C5=CC=C(C=C5)F)O,0
